id,date,title,source,judge,type,outlet,article_hint,search_query
2089,2022.04.25,대구에서 격리대상자 2명이 도망쳤다?," 트위터, 보배드림 등",전혀 사실 아님,SKIP,,,
2088,2022.04.29,"""31번 확진자가 병원에서 격리당하기 싫어서 난동을 부렸다""", [인터넷 커뮤니티 게시글] 병원 난동중인 31번 환자,전혀 사실 아님,SKIP,,,
2087,2020.02.19,"""코로나19는 전국의 유동인구를 감소시켰다""", 언론사 자체 문제제기,대체로 사실,TYPE_C,,,"""코로나19는 전국의 유동인구를 감소시켰다"""
2086,2020.02.17,"""일상생활에서 ‘N95 마스크’가 코로나19 예방에 더 유리하다""", 인터넷 각종 게시판과 SNS 대화 ,대체로 사실 아님,SKIP,,,
2083,2020.02.14,기업의 법적 책임을 묻기 위해 영국에서 2008년 도입한 법안 이름은 ‘기업살인법’이다?," 2015년 4월28일 <세월호1주기, 기업책임법(기업살인법) 제정 미룰 수 없다> 국회 세미나",절반의 사실,SKIP,,,
2082,2020.02.14,"""정당 색은 특정 당의 소유물이 아니다."" ", 2020년 2월 13일 장지훈 국민당 창당준비위원회 부대변인의 논평 ,사실,TYPE_D,,,"""정당 색은 특정 당의 소유물이 아니다."""
2081,2020.02.14,코로나19 3번 확진자는 슈퍼전파자이다? , 관련 보도 댓글 ,대체로 사실 아님,SKIP,,,
2080,2020.02.13,한국으로 여행 가지 말라는 나라 있다?, SNS 등 온라인 매체 ,대체로 사실 아님,SKIP,,,
2079,2020.02.12,"자외선·손 건조기, 바이러스 살균효과 있다? ", 네이버 블로그 ,전혀 사실 아님,SKIP,,,
2078,2022.04.25,"코로나19, 아동한테는 유행하지 않는다?", SNU팩트체크 홈페이지 - 팩트체크 시민 검증 제안,대체로 사실 아님,SKIP,,,
2077,2020.02.12,인종적 특성으로 동양인이 코로나바이러스에 취약하다? , SNU팩트체크 홈페이지 - 팩트체크 시민 검증 제안,전혀 사실 아님,SKIP,,,
2076,2020.02.11,"""중국에 마스크 보내느라 정작 우리는 의료현장에도 마스크가 부족하다” ", 안철수 전 의원의 페이스북 발언 URL,대체로 사실 아님,SKIP,,,
2075,2020.02.12,추미애 법무부 장관의 울산시장 선거개입 의혹 사건 공소장 비공개 결정은 위법하다, 6일 의원총회 발언,절반의 사실,TYPE_D,,,추미애 법무부 장관의 울산시장 선거개입 의혹 사건 공소장 비공개 결정은 위법하다
2074,2020.02.11,"""메르스 때 황교안, '초동단계에서 한두 명 환자 생겼다고 총리 등 나설 수 없다'고 말했다""", 박원순 서울시장 페이스북 글(2020.02.10.),사실,SKIP,,,
2073,2020.02.11,'신종 코로나'로 휴업하면 직원 급여 안 줘도 된다? , 언론사 자체 문제제기 ,대체로 사실 아님,TYPE_C,,,'신종 코로나'로 휴업하면 직원 급여 안 줘도 된다?
2072,2020.02.10,"""종이행주 마스크, 신종 코로나바이러스 감염 방지 효과 있다.""

", 구좌읍새마을부녀회 관계자,대체로 사실 아님,SKIP,,,
2071,2022.04.29,"""종이행주 마스크, 신종 코로나바이러스 감염 방지 효과 있다""", 소셜미디어(SNS) 영상,대체로 사실 아님,SKIP,,,
2070,2022.04.25,"""코로나 때문에 싱가포르에서 그랩 서비스 중단""", <헤럴드경제> 보도,전혀 사실 아님,TYPE_A,헤럴드경제,헤럴드경제,헤럴드경제
2069,2022.04.29,"“공중화장실, 신종 코로나바이러스 위험지대” ", 2월 3일자 홍콩 명보(明報) 신문 ,대체로 사실 아님,SKIP,,,
2067,2020.02.10,"""외국인 건강보험 적자 내국인들이 메우고 있다"""," 한국인권신문 칼럼 <“화가 난다!” 건강보험이 전 세계인의 ‘봉’!> 출처: 묻는다일보 <인권교육 | “화가 난다!” 건강보험이 전 세계인의 ‘봉’! >출처: 온라인 커뮤니티 클리앙 게시글출처: 머니투데이 <'중국인 의료비'에 건보료 연 5천억, 우한폐렴 들끓는데…> 기사 댓글",전혀 사실 아님,SKIP,,,
2066,2022.04.25,"신종 코로나 바이러스, 몸 밖에서도 5일 동안 살 수 있다?", 인민일보 보도(후베이성 기자회견),대체로 사실 아님,SKIP,,,
2065,2020.02.10,비타민 C가 신종 코로나를 퇴치한다? , 필리핀인의 페이스북 글 ,전혀 사실 아님,SKIP,,,
2064,2020.02.10,"손 소독제 알코올 성분, 임산부에게 해롭다? ", 언론사 자체 문제제기 ,전혀 사실 아님,TYPE_C,,,"손 소독제 알코올 성분, 임산부에게 해롭다?"
2063,2020.02.10,"신종 코로나, 일반 대기를 통해 전염되는 '공기감염병'이다?", 유튜브 영상출처: 인터넷 커뮤니티 게시글,대체로 사실 아님,SKIP,,,
2062,2020.02.10,개인 소비자가 마스크 사재기해도 단속된다? , 언론사 자체 문제제기 ,사실,TYPE_C,,,개인 소비자가 마스크 사재기해도 단속된다?
2061,2022.04.25,코로나 바이러스는 기온이 올라가는 봄이 되면 사라진다?, SNU팩트체크 홈페이지 - 팩트체크 시민 검증 제안,판단 유보,SKIP,,,
2060,2022.04.25,"""일본 체류중인 다이아몬드 프린세스호가 부산항으로 입항한다?""", 포털 뉴스 댓글창,전혀 사실 아님,SKIP,,,
2059,2020.02.07,"리란쥐안 ""애완동물이 바이러스에 노출되거나 환자와 접촉했다면 그들도 감염될 수 있다. 바이러스는 포유동물 사이에서 전파될 수 있으니 사람뿐만 아니라 포유동물을 경계해야 한다""라고 말했다.



", 중국 국가위생건강위원회 소속 전염병 전문가인 리란쥐안 발언 관련 팩트체크,대체로 사실 아님,TYPE_D,,,"리란쥐안 ""애완동물이 바이러스에 노출되거나 환자와 접촉했다면 그들도 감염될 수 있다. 바이러스는 포유동물 사이에서 전파될 수 있으니 사람뿐만 아니라 포유동물을 경계해야 한다""라고 말했다."
2058,2020.02.07,50도 고량주로 손 소독 가능하다? , 언론사 자체 문제제기,대체로 사실 아님,TYPE_C,,,50도 고량주로 손 소독 가능하다?
2056,2020.02.07,통마늘 달인 물이 코로나 특효약이다? , 2020년 2월 1일 전광훈 목사가 이끈 문재인 대통령 퇴진 집회 ,전혀 사실 아님,TYPE_D,,,통마늘 달인 물이 코로나 특효약이다?
2055,2020.02.07,"신종 코로나, 강아지ㆍ고양이는 안 걸리나?", 반려동물 관련 온라인 커뮤니티 및 포털사이트 네이버 지식인 질문 사항,대체로 사실,SKIP,,,
2054,2022.04.25,중국인 마스크 사재기 막으려고 마스크에 타이완기 그려넣었다? , 페이스북 게시물 출처: 온라인 커뮤니티 ,전혀 사실 아님,SKIP,,,
2053,2022.04.25,"신종 코로나 걸린 반려동물, 사람에게 바이러스 옮긴다", 중국 CCTV 리란 쥐안 인터뷰,대체로 사실 아님,TYPE_D,,,"신종 코로나 걸린 반려동물, 사람에게 바이러스 옮긴다"
2052,2020.02.07,"""세계 어느 나라도 중국인 입국 금지를 하지 않았다.""", 2020년 1월 29일 국회 브리핑 ,전혀 사실 아님,TYPE_D,,,"""세계 어느 나라도 중국인 입국 금지를 하지 않았다."""
2051,2020.02.06,"""정부가 국민이 낸 건강보험료로 중국인에게 공짜·할인 혜택을 주고 있다."" ", 신종 코로나바이러스 관련 뉴스 댓글출처: 청와대 국민청원 ,전혀 사실 아님,TYPE_D,,,"""정부가 국민이 낸 건강보험료로 중국인에게 공짜·할인 혜택을 주고 있다."""
2050,2022.04.25,"""후베이성 방문 뒤 입국한 3명 중 중국인 2명이 부산에서 연락두절 상태다""", 다수 언론보도,전혀 사실 아님,TYPE_C,,,"""후베이성 방문 뒤 입국한 3명 중 중국인 2명이 부산에서 연락두절 상태다"""
2049,2020.02.06,"""(임시시설 아닌 곳에) 음압시설 갖춘 선별 진료소, 성동보건소가 유일하다면서요""", 문재인 대통령의 5일 서울 성동보건소 방문 관련 청와대 홈페이지 URL,대체로 사실 아님,TYPE_D,,,"""(임시시설 아닌 곳에) 음압시설 갖춘 선별 진료소, 성동보건소가 유일하다면서요"""
2048,2022.04.25,"""16번 확진자가 진주 대형마트에 들렀다""", 인터넷 커뮤니티 게시글,대체로 사실 아님,SKIP,,,
2047,2020.02.06,"""신종 코로나 감염되면 반드시 폐섬유화 된다?"" ", 네이버 카페 '부동산스터디'출처: 네이버 카페 '시크릿레시피2015',대체로 사실 아님,SKIP,,,
2046,2020.02.07,"신종 코로나, 목욕탕 물 통해서도 감염된다?", 다수 언론 매체 ,대체로 사실 아님,TYPE_C,,,"신종 코로나, 목욕탕 물 통해서도 감염된다?"
2045,2020.02.05,신종 코로나보다 ‘미국 독감’이 더 심각하다," 중앙일보 <""신종코로나보다 치명적""···美는 독감 전쟁, 8200명 숨졌다>기사출처: 한국일보 <“신종 코로나보다 미국 독감이 더 문제, 사망 1만명 넘어”> 기사출처: 서울신문 <미국 독감 사망자, 8200명 넘었다 “신종 코로나보다 치명적”> 기사출처: 국민일보 <신종코로나보다 더 무서운 미국 독감…넉달새 8200명 사망> 기사출처: 서울경제 <""신종 코로나 보다 심각하다"" 美 '최악의 독감'으로 8200여명 사망> 기사출처: 포털 사이트 다음 카페",판단 유보,TYPE_A,중앙일보,신종코로나보다 치명적,신종코로나보다 치명적
2044,2020.02.05,"""미국 독감으로 신종코로나 '물타기'""", 티스토리 블로그,대체로 사실 아님,SKIP,,,
2043,2022.04.29,신종 코로나바이러스는 에이즈를 일으키는 HIV와 유사하다, 바이오 아카이브 사이트 (보고서),대체로 사실 아님,SKIP,,,
2042,2020.02.07,중국발 입국 전면금지 하는 나라가 62개국이다? , 네이버 카페 ,전혀 사실 아님,SKIP,,,
2041,2020.02.05,"일회용 마스크, 일주일 써도 된다? ", 홍혜걸 의학박사 페이스북 ,대체로 사실 아님,SKIP,,,
2040,2022.04.29,정부가 마스크 공장 물량 다 가져가서 판매할 물량이 없다, 온라인 커뮤니티 이용자 및 관련 보도 다수 댓글 등,전혀 사실 아님,SKIP,,,
2039,2020.02.04,"중국산 김치, 식재료로 신종 코로나 감염 위험 있다?", 인터넷 카페,전혀 사실 아님,SKIP,,,
2038,2020.02.04,마늘을 커피처럼 끓여서 마시면 신종 코로나 바이러스 전염병도 완치된다?, 지난 1일 광화문 광장에서 열린 ‘문재인 퇴진 국민대회’에서 발언,전혀 사실 아님,SKIP,,,
2037,2022.04.29,우한에서 신종 코로나 감염자가 집단으로 기절했다, SNS 등 온라인 매체 ,전혀 사실 아님,SKIP,,,
2036,2020.02.07,정부가 마스크를 세금으로 구입해 중국에 퍼준다? , 2020년 2월 3일 국회 최고위원회의 ,전혀 사실 아님,TYPE_D,,,정부가 마스크를 세금으로 구입해 중국에 퍼준다?
2035,2022.04.29,"""광주 전남대 버스 정류장에서 피 묻은 마스크 발견돼 현재 검사 중이다""", 페이스북 페이지 '코로나 바이러스 실시간 알려드림' 게시물 ,전혀 사실 아님,SKIP,,,
2034,2020.02.20,‘후쿠시마 먹어서 응원하자’던 일본 연예인들 피폭되어 병에 걸리거나 사망했다., 유튜브 <후쿠시마 음식 괜찮다고 먹은 일본 연예인 근황>출처: 보배드림 <먹어서 응원하자 - 최후의 결말들>,대체로 사실 아님,SKIP,,,
2033,2020.02.03,"""후쿠시마 원전 사고 후 도쿄전력 임원들이 (방사능 때문에) 해외로 도피했다""", 인터넷 커뮤니티 <뽐뿌>,대체로 사실 아님,SKIP,,,
2032,2022.04.25,중국인 유학생들은 2주간 등교를 하지 말아라?, SBS<사실은>제보란,대체로 사실 아님,TYPE_B,SBS,,중국인 유학생들은 2주간 등교를 하지 말아라?
2031,2020.02.03,발열 증세가 있는 중국동포가 진료를 기다리다가 도망을 갔다?, 당진시의사회 발송 메시지,전혀 사실 아님,SKIP,,,
2030,2022.04.25,머리카락이 신종 코로나 바이러스를 옮긴다?, SNS 등 온라인 매체 ,대체로 사실 아님,SKIP,,,
2029,2022.04.25,일주일 뒤 국내 마스크 생산이 중단된다?," 충청투데이, ""[단독] 우한 폐렴 여파 국내 마스크 생산 중단 초읽기""",전혀 사실 아님,SKIP,,,
2028,2022.04.25,양파로 신종 코로나 바이러스를 예방한다?, 육군 부대의 제보자,전혀 사실 아님,SKIP,,,
2027,2020.02.03,"신종 코로나 바이러스, 남성이 더 취약하다? ", 온라인 커뮤니티 등,판단 유보,SKIP,,,
2026,2020.02.03,추미애 장관이 모교 동창회에서 제명됐다?, 네이버 블로그,전혀 사실 아님,SKIP,,,
2025,2020.02.02,"""후쿠시마가 체르노빌보다 11배 큰 원전사고다""", 온라인 커뮤니티,전혀 사실 아님,SKIP,,,
2024,2022.04.29,신종 코로나로 인해 모든 군 장병 휴가 제한, 온라인 커뮤니티,전혀 사실 아님,SKIP,,,
2023,2022.04.29,울산·창원에서 확진자가 나왔는데 보도가 안되고 있다, 울산·창원에서 확진자가 나왔는데 보도가 안되고 있다?,전혀 사실 아님,SKIP,,,
2022,2022.04.29,"중국 당국이 공문을 통해 ""마늘이 예방책""이라고 권고했다"," 중국 당국이 공문을 통해 ""마늘이 예방책""이라고 권고했다",전혀 사실 아님,SKIP,,,
2021,2020.01.31,신종 코로나바이러스는 우한 수산시장에서 판매된 야생동물에서 유래됐다, 중국 질병예방통제센터 사이트,판단 유보,SKIP,,,
2020,2020.02.02,"신종 코로나바이러스, 눈을 바라만 봐도 감염된다", 온라인 커뮤니티,대체로 사실 아님,SKIP,,,
2019,2020.02.07,'신종 코로나' 때문에 국내에 중국인 난민 급증한다? , 페이스북 주장,전혀 사실 아님,SKIP,,,
2018,2022.04.25,"""동대구역에서 신종 코로나 감염 환자가 방역복을 입은 사람들을 피해 도주 중이다"" ", 페이스북 페이지 '대구는 지금' 게시글 ,전혀 사실 아님,SKIP,,,
2017,2022.04.25,"""평택 수건 가게에서 방역복을 입은 사람들이 환자를 부축했다"" ", 온라인 커뮤니티,전혀 사실 아님,SKIP,,,
2016,2020.01.31,신종 코로나 바이러스로 인해 대통령이 총선을 연기한다? , 페이스북 주장 ,전혀 사실 아님,SKIP,,,
2015,2022.04.29,"신종 코로나바이러스, 몸이 닿기만 해도 감염된다", 중국 인민일보 공식 트위터,대체로 사실 아님,SKIP,,,
2013,2022.04.29,'갑자기 고꾸라지는 감염자' 영상은 사실이다, SNS 등 온라인 매체 ,대체로 사실 아님,SKIP,,,
2012,2020.01.30,"""수건 가게·동대구역에 방역요원들이 돌아다닌다""", 온라인 커뮤니티 출처: 페이스북 페이지 '대구는 지금' 게시물 ,전혀 사실 아님,SKIP,,,
2011,2020.01.29,"신종 코로나 바이러스, 폐렴 구균 백신과 김치로 예방된다? ", SNS 등 온라인 매체 ,전혀 사실 아님,SKIP,,,
2010,2020.01.29,"우한 교민 전세기로 귀국, 전염 위험 늘린다?", '우한 전세기 투입' 뉴스 댓글,전혀 사실 아님,SKIP,,,
2009,2020.01.29,"신종 코로나, 택배로도 전염된다? ", 네이버 지식인 ,전혀 사실 아님,SKIP,,,
2008,2022.04.25,"""코로나 맥주회사가 바이러스 질문 좀 그만하라고 욕했다""", 민경욱 자유한국당 의원 페이스북,전혀 사실 아님,SKIP,,,
2007,2022.04.25,"""신종 코로나바이러스는 잠복기에도 전파력이 있다""", 중국 정부 발표,판단 유보,TYPE_D,,,"""신종 코로나바이러스는 잠복기에도 전파력이 있다"""
2006,2020.01.28,"""정부가 2022년부터 은근슬쩍 반려동물 보유세를 적용하려 한다."" ", '반려동물 보유세' 관련기사 댓글 ,전혀 사실 아님,TYPE_D,,,"""정부가 2022년부터 은근슬쩍 반려동물 보유세를 적용하려 한다."""
2005,2022.04.25,"""다문화가 늘어나자 각종 질병이 늘어난거다""", 신종 코로나바이러스 발생 관련 뉴스 댓글,판단 유보,SKIP,,,
2004,2020.01.23,"""통계청에 의하면, 한국 20대 평균 연애횟수는 5회""?", 루리웹출처: 이토랜드,전혀 사실 아님,SKIP,,,
2003,2020.01.23,"""일본정부가 원전사고 뒤 방사능 기준치를 낮췄다""", 유튜브 미래당TV <김익중 의대 교수가 밝히는 일본 방사능의 진실>,사실,SKIP,,,
2002,2020.01.23, “민주당 경선 전 예비 후보자 사이에 정책토론회 충분히 가능”," 김수흥 예비후보 ""이춘석 의원의 토론회 수용 입장 환영한다""출처: 이춘석 “김수흥 정책토론회 제안 환영한다”",대체로 사실,SKIP,,,
2001,2020.01.22,네팔 교육봉사단 일정은 외유성 '트레킹'이었다?, 인터넷 커뮤니티 ,절반의 사실,SKIP,,,
2000,2020.01.22,"""지역구 '바로 세습'한 현역 의원은 한국당 정진석 의원이 유일하다"" ", 2020년 1월 21일 KBS 라디오 <김경래의 최강시사> 전화 인터뷰 ,사실,TYPE_A,KBS,김경래의 최강시사,김경래의 최강시사
